
==========Welcome to the Peg Solirtaire Simulator==========
              2026 AI 801 Section 001: Group 5

SHALL WE PLAY A GAME?
1. Simulate Peg Solitaire
2. Simulate Peg Duotaire
3. Run Test Bench
4. User Plays Peg Duotaire
5. Launch GUI
Your choice: Running Test Bench...
Select test type: 
1. Compare Performance of Search Algorithms
2. Compare Performance of Game Algorithms
3. Compare Performance of Dict and Bitmask Data Structures
4. Compare Performance of Different Direction Orders

depth_first_bfs on Triangle board
   1.51 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Southwest', 'Northeast', 'West', 'East']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'East', 'West', 'Southwest']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'East', 'Southwest', 'West']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'West', 'East', 'Southwest']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'West', 'Southwest', 'East']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'Southwest', 'East', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southeast', 'Northwest', 'Northeast', 'Southwest', 'West', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Southeast', 'Northeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Southeast', 'Northwest', 'Northeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Northeast', 'Southeast', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Northeast', 'Northwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Northwest', 'Southeast', 'Northeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'West', 'Northwest', 'Northeast', 'Southeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Southeast', 'West', 'Northeast', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Southeast', 'West', 'Northwest', 'Northeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Southeast', 'Northeast', 'West', 'Northwest']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Southeast', 'Northeast', 'Northwest', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Southeast', 'Northwest', 'West', 'Northeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Southeast', 'Northwest', 'Northeast', 'West']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Northeast', 'West', 'Southeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Northeast', 'West', 'Northwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'East', 'Northeast', 'Southeast', 'West', 'Northwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northeast', 'Southeast', 'Northwest', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northeast', 'Northwest', 'West', 'Southeast']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northeast', 'Northwest', 'Southeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'West', 'Southeast', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'West', 'Northeast', 'Southeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'Southeast', 'West', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'Southeast', 'Northeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'Northeast', 'West', 'Southeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'East', 'Northwest', 'Northeast', 'Southeast', 'West']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Southeast', 'Northeast', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Southeast', 'Northwest', 'Northeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Northeast', 'Southeast', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Northeast', 'Northwest', 'Southeast']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Northwest', 'Southeast', 'Northeast']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'East', 'Northwest', 'Northeast', 'Southeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'East', 'Northeast', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'East', 'Northwest', 'Northeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'Northeast', 'East', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'Northeast', 'Northwest', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'Northwest', 'East', 'Northeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Southeast', 'Northwest', 'Northeast', 'East']
   1.91 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'East', 'Southeast', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'East', 'Northwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'Southeast', 'East', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'Southeast', 'Northwest', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'Northwest', 'East', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northeast', 'Northwest', 'Southeast', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'East', 'Southeast', 'Northeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'East', 'Northeast', 'Southeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'Southeast', 'East', 'Northeast']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'Southeast', 'Northeast', 'East']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'Northeast', 'East', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'West', 'Northwest', 'Northeast', 'Southeast', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'East', 'West', 'Northeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'East', 'West', 'Northwest', 'Northeast']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'East', 'Northeast', 'West', 'Northwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'East', 'Northeast', 'Northwest', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'East', 'Northwest', 'West', 'Northeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'East', 'Northwest', 'Northeast', 'West']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'East', 'Northeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'East', 'Northwest', 'Northeast']
   1.90 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'Northeast', 'East', 'Northwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'Northeast', 'Northwest', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'Northwest', 'East', 'Northeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'West', 'Northwest', 'Northeast', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'East', 'West', 'Northwest']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'East', 'Northwest', 'West']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'West', 'East', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'West', 'Northwest', 'East']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'Northwest', 'East', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northeast', 'Northwest', 'West', 'East']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'East', 'West', 'Northeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'East', 'Northeast', 'West']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'West', 'East', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'West', 'Northeast', 'East']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'Northeast', 'East', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Southeast', 'Northwest', 'Northeast', 'West', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'East', 'West', 'Southeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'East', 'West', 'Northwest', 'Southeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'East', 'Southeast', 'West', 'Northwest']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'East', 'Southeast', 'Northwest', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'East', 'Northwest', 'West', 'Southeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'East', 'Northwest', 'Southeast', 'West']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'East', 'Southeast', 'Northwest']
   1.90 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'East', 'Northwest', 'Southeast']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'Southeast', 'East', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'Southeast', 'Northwest', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'Northwest', 'East', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'West', 'Northwest', 'Southeast', 'East']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'East', 'West', 'Northwest']
   1.58 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'East', 'Northwest', 'West']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'West', 'East', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'West', 'Northwest', 'East']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'Northwest', 'East', 'West']
   1.58 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Southeast', 'Northwest', 'West', 'East']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'East', 'West', 'Southeast']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'East', 'Southeast', 'West']
   1.46 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'West', 'East', 'Southeast']
   1.49 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'West', 'Southeast', 'East']
   1.51 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'Southeast', 'East', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northeast', 'Northwest', 'Southeast', 'West', 'East']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'West', 'Southeast', 'Northeast']
   1.53 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'West', 'Northeast', 'Southeast']
   1.52 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'Southeast', 'West', 'Northeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'Southeast', 'Northeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'Northeast', 'West', 'Southeast']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'East', 'Northeast', 'Southeast', 'West']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'East', 'Southeast', 'Northeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'East', 'Northeast', 'Southeast']
   1.60 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'Southeast', 'East', 'Northeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'Southeast', 'Northeast', 'East']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'Northeast', 'East', 'Southeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'West', 'Northeast', 'Southeast', 'East']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'East', 'West', 'Northeast']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'East', 'Northeast', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'West', 'East', 'Northeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'West', 'Northeast', 'East']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'Northeast', 'East', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Southeast', 'Northeast', 'West', 'East']
   1.55 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'East', 'West', 'Southeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'East', 'Southeast', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'West', 'East', 'Southeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'West', 'Southeast', 'East']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'Southeast', 'East', 'West']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Southwest', 'Northwest', 'Northeast', 'Southeast', 'West', 'East']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Southeast', 'Southwest', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Southeast', 'Northwest', 'Southwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Southwest', 'Southeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Southwest', 'Northwest', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Northwest', 'Southeast', 'Southwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'West', 'Northwest', 'Southwest', 'Southeast']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southeast', 'West', 'Southwest', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southeast', 'West', 'Northwest', 'Southwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southeast', 'Southwest', 'West', 'Northwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southeast', 'Southwest', 'Northwest', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southeast', 'Northwest', 'West', 'Southwest']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southeast', 'Northwest', 'Southwest', 'West']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southwest', 'West', 'Southeast', 'Northwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southwest', 'West', 'Northwest', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'East', 'Southwest', 'Southeast', 'West', 'Northwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southwest', 'Southeast', 'Northwest', 'West']
   1.61 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southwest', 'Northwest', 'West', 'Southeast']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Southwest', 'Northwest', 'Southeast', 'West']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'West', 'Southeast', 'Southwest']
   1.58 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'West', 'Southwest', 'Southeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'Southeast', 'West', 'Southwest']
   1.56 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'Southeast', 'Southwest', 'West']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'Southwest', 'West', 'Southeast']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'East', 'Northwest', 'Southwest', 'Southeast', 'West']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Southeast', 'Southwest', 'Northwest']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Southeast', 'Northwest', 'Southwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Southwest', 'Southeast', 'Northwest']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Southwest', 'Northwest', 'Southeast']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Northwest', 'Southeast', 'Southwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'East', 'Northwest', 'Southwest', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'East', 'Southwest', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'East', 'Northwest', 'Southwest']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'Southwest', 'East', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'Southwest', 'Northwest', 'East']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'Northwest', 'East', 'Southwest']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southeast', 'Northwest', 'Southwest', 'East']
   1.89 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'East', 'Southeast', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'East', 'Northwest', 'Southeast']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'Southeast', 'East', 'Northwest']
   1.90 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'Southeast', 'Northwest', 'East']
   1.79 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'Northwest', 'East', 'Southeast']
   1.77 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Southwest', 'Northwest', 'Southeast', 'East']
   1.80 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'East', 'Southeast', 'Southwest']
   1.80 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'East', 'Southwest', 'Southeast']
   1.80 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'Southeast', 'East', 'Southwest']
   1.83 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'Southeast', 'Southwest', 'East']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'Southwest', 'East', 'Southeast']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'West', 'Northwest', 'Southwest', 'Southeast', 'East']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'East', 'West', 'Southwest', 'Northwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'East', 'West', 'Northwest', 'Southwest']
   1.85 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'East', 'Southwest', 'West', 'Northwest']
   1.59 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'Southeast', 'East', 'Southwest', 'Northwest', 'West']
   1.54 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'Southeast', 'East', 'Northwest', 'West', 'Southwest']
   1.57 ms       407 nodes |      215 goal |   13 cost |     227 actions | Triangle ['Northeast', 'Southeast', 'East', 'Northwest', 'Southwest', 'West']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'East', 'Southwest', 'Northwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'East', 'Northwest', 'Southwest']
   1.88 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'Southwest', 'East', 'Northwest']
   1.84 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'Southwest', 'Northwest', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'Northwest', 'East', 'Southwest']
   1.87 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'West', 'Northwest', 'Southwest', 'East']
   1.86 ms       494 nodes |      253 goal |   13 cost |     265 actions | Triangle ['Northeast', 'Southeast', 'Southwest', 'East', 'West', 'Northwest']
